source,article_url,title,date,shortened_full_text
The New York Times,https://www.nytimes.com/2023/05/17/world/middleeast/turkey-runoff-election-sinan-ogan.html,"He Lost Turkey’s Presidential Election, but Could Swing the Runoff","May 17, 2023","ANKARA — As Sinan Ogan tells it, he has suddenly become the most sought-after man in Turkey. “Very busy,” Mr. Ogan said at his office in the capital, Ankara, on Tuesday afternoon. Mr. Ogan and other hard-right nationalists made a strong showing in Sunday’s presidential and parliamentary elections, prioritizing national security and the defense of what they consider Turkish identity. In particular, they advocate tough stances on the more than 3.3 million Syrian refugees in Turkey. The strong performance of nationalists in these elections will likely pull Turkish government policy further to the right in the years to come, particularly with regards to the country’s Kurdish minority and Syrian refugees. Ben Hubbard is the Istanbul bureau chief."
The New York Times,https://www.nytimes.com/2023/05/17/podcasts/the-daily/erdogan-turkey-election-runoff.html,Turkey’s President Fights for Political Survival,"May 17, 2023","Skyrocketing inflation and a devastating earthquake left Turkish President Recep Tayyip Erdogan vulnerable at the ballot box for the first time in his 20 years in power. In an election over the weekend, he was forced to a runoff, the first in Turkey’s history. Today, my colleague Ben Hubbard on Erdogan’s fight for political survival and what it says about democracy in Turkey. So, Ben, Turkey just had an election over the weekend where the country’s leader, Recep Tayyip Erdogan, failed to clear the hurdle to win outright, and now the country’s headed to a runoff. I mean, this was really a remarkable moment in modern Turkish history and in the history of Erdogan, who has been, by far, the dominant politician on the national stage here for the last 20 years. I mean, I covered Turkey for four years, and I just remember Erdogan as this astute, savvy force that was just absolutely dominant in Turkish politics. Before Erdogan came along, Turkish politics tended to be dominated by elites in the big cities, very much steeped in this idea that, even though it’s a Muslim-majority society, it was a staunchly secular place. He grew up in a poor, tough neighborhood in Istanbul. He serves a stint as the mayor of Istanbul in the ‘90s and is celebrated all around. And this is basically a protest vote by Turks who were so angry at the way that the previous parties had been running the country that they decided to give these guys a chance. And then Turkey really takes off. During his first decade as the prime minister, Turkey’s GDP more than tripled. And so, for people living in Turkey, the country really goes from a place where a lot of people are poor and don’t have great services to a place where a lot of people are middle class and can really take advantage of it. I mean, this was a revolution in Turkish politics. I mean, this was not typical for a Turkish leader, and people really loved him for it. The Turkish military says in a statement that it has taken control of the country and imposed martial law."
The New York Times,https://www.nytimes.com/2023/05/16/world/middleeast/turkey-election-opposition-erdogan.html,Turkey’s Opposition Struggles to Chart Path as Runoff Nears,"May 16, 2023","Reporting from Ankara, Turkey. After heading into elections with high hopes, Turkey’s political opposition is struggling to fight off despair and plot a course to give their candidate a fighting chance against the incumbent, Recep Tayyip Erdogan, in a runoff later this month. All of that amounts to an uphill battle for the challenger, Kemal Kilicdaroglu, who heads a six-party coalition that came together with the goals of unseating Mr. Erdogan, restoring Turkish democracy, righting the economy and smoothing over frazzled relations with the West. “Obviously, it is difficult,” said Can Selcuki, the director of the Turkey Report, which publishes polls and political analysis."
The New York Times,https://www.nytimes.com/2023/05/15/briefing/turkey-election-thai-coalition-asia.html,Your Tuesday Briefing: A Runoff in Turkey,"May 15, 2023","President Recep Tayyip Erdogan failed to secure a first-round victory in Turkey’s presidential election and will now face a runoff on May 28. Some of the sharpest rebukes came from the provinces around Turkey’s two largest cities, Istanbul and Ankara."
The New York Times,https://www.nytimes.com/2023/05/15/world/middleeast/turkey-election-polls-erdogan.html,"Erdogan’s Grip on Power Is Loosened but Not Broken, Vote Shows","May 15, 2023","Despite a struggling economy, the disastrous earthquakes in February and Turkey’s drift toward one-man rule, President Recep Tayyip Erdogan was in the lead ahead of a runoff. ANKARA, Turkey – Soaring inflation left his people feeling poorer. Despite all of that, President Recep Tayyip Erdogan came out with a lead over his main challenger in Turkish elections, according to official results released on Monday. “For Erdogan, this is his greatest finale,” said Mehmet Ali Kulat, a prominent Turkish pollster who had foreseen a stronger showing by the opposition."
The New York Times,https://www.nytimes.com/video/world/europe/100000008907388/turkey-presidential-election.html,Victory Eludes Erdogan as Turkey Presidential Election Heads to Runoff,"May 15, 2023",new video loaded: Victory Eludes Erdogan as Turkey Presidential Election Heads to Runoff
The New York Times,https://www.nytimes.com/interactive/2023/05/15/world/europe/turkey-election-results.html,Turkey Election Maps: Why Erdogan Is Headed For a Runoff,"May 15, 2023","Recep Tayyip Erdogan, Turkey’s longtime incumbent leader, will head to a presidential election runoff for the first time in his career after falling short of the 50 percent needed to win in national elections on Sunday. Some of the sharpest rebukes came from the provinces around Turkey’s two largest cities, Istanbul and Ankara, where Mr. Erdogan won in 2018 but was behind on Monday, and from areas in central Turkey that have traditionally provided Mr. Erdogan’s core support. Shifts were more muted in areas where opposition politicians have generally done well, along the Mediterranean coast to the west and in Turkey’s southeast, home to most of the Kurdish population. The vote was in many ways a referendum on the performance of Mr. Erdogan, Turkey’s dominant politician for 20 years."
The New York Times,https://www.nytimes.com/2023/05/15/world/middleeast/turkey-election-results-runoff.html,Four Takeaways From Turkey’s Nail-Biting Presidential Election,"May 15, 2023","Reporting from Istanbul Turkey’s nail-biter election will go to a runoff, election officials announced on Monday, extending a pivotal vote that has demonstrated that the incumbent, President Recep Tayyip Erdogan, is still a formidable political force, despite his failure to secure a first-round victory. Turkey’s Supreme Election Council said the runoff would be held May 28 after official preliminary results showed that Mr. Erdogan had won 49.5 percent of votes and his main challenger, Kemal Kilicdaroglu, 44.9 percent, with nearly all ballots counted. Mr. Erdogan, who has led Turkey for 20 years, appeared to be in a strong position to emerge with another five-year term. Sunday’s voting was closely watched around the world for how it could shape the course of Turkey, an important NATO ally with a wide array of diplomatic and economic ties across continents. Of particular interest was the fate of Mr. Erdogan, who has often flummoxed and frustrated his Western partners, including the United States, and faced growing discontent amid high inflation and the destruction wrought by earthquakes in February that killed more than 50,000 in southern Turkey."
The New York Times,https://www.nytimes.com/2023/05/14/world/europe/turkey-erdogan-presidential-election.html,Nail-Biter Turkish Election Heads for Round 2 as Majority Eludes Erdogan,"May 14, 2023","After two decades in power, a struggling Recep Tayyip Erdogan has two more weeks to persuade Turkish voters that he should continue as president. ANKARA, Turkey — Turkey’s presidential election appeared on Sunday to be headed for a runoff after the incumbent, Recep Tayyip Erdogan, failed to win a majority of the vote, a result that left the longtime leader struggling to stave off the toughest political challenge of his career. The outcome of the vote set the stage for a two-week battle between Mr. Erdogan and Kemal Kilicdaroglu, the opposition leader, to secure victory in a May 28 runoff that may reshape Turkey’s political landscape. “Although the final results are not in yet, we are leading by far,” Mr. Erdogan told supporters gathered outside his party’s headquarters in Ankara, the capital."
The New York Times,https://www.nytimes.com/2023/05/14/briefing/thailand-elections-turkey-cyclone-mocha.html,Your Monday Briefing: Thailand Votes for Change,"May 14, 2023","Also, updates on the Turkish elections."
The New York Times,https://www.nytimes.com/2023/05/14/world/election-turkey-astrology.html,Who will win the elections? Turkey’s astrologers find answers in the stars.,"May 14, 2023","Amid economic uncertainty and the most competitive elections in years, interest in fortune tellers has surged in Turkey. In the weeks leading up to Turkey’s tightest elections in two decades, some of the 64 million eligible voters didn’t look to opinion polls for predictions about the outcome. A few weeks ago, Dincer Guner, a renowned astrologer, carefully examined the birth chart of the Turkish republic (founded Oct. But Mr. Guner is just one among a universe of celebrity astrologers giving forecasts in Turkey. They enjoy large followings on social media, offering hopes of clarity amid the uncertainty of nail-biting election polls, a crippling cost of living crisis and the aftermath of the devastating earthquakes in February that killed more than 50,000 people in Turkey and upended millions of lives. Another prominent astrologer, Meral Guven, known for accurately forecasting the national soccer championship, predicted an election win for Mr. Erdogan, saying he would rule Turkey “until the day he dies and even after that.” The election predictions are part of a spiritualism that is common in Turkish society, where people read the future in coffee grounds, consult fortune tellers before major life decisions or visit the purported tombs of ancient mystics to make wishes."
The New York Times,https://www.nytimes.com/2023/05/13/world/europe/erdogan-turkey-russia.html,An Erdogan Loss in Turkey Would Stir Relief in the West and Anxiety in Moscow,"May 13, 2023","European leaders would be delighted to have “an easier Turkey,” while Russia could lose an important economic and diplomatic partnership should the Turkish leader lose power in Sunday’s elections. Sunday’s presidential election in Turkey is being watched carefully in Western capitals, NATO headquarters and the Kremlin, with Turkey’s longtime mediating role in the complex and often vexing relations between the parties riding on the outcome. With President Recep Tayyip Erdogan slightly trailing his challenger, Kemal Kilicdaroglu, in recent polls, the prospect that the Turkish leader could lose the election is concentrating diplomatic minds. Officially, people on the Western side won’t talk about their preferences, to avoid being accused of interfering in Turkey’s domestic politics. As Carl Bildt, the former Swedish prime minister, said on Friday, “We all want an easier Turkey,” a strategically important member of NATO that has, under Mr. Erdogan, become an increasingly troublesome partner for the European Union, which has largely abandoned the idea of Turkish membership. Under Mr. Erdogan, Turkey has become Russia’s indispensable trading partner and at times a diplomatic intermediary, a relationship that has assumed an even greater importance for the Kremlin since the invasion of Ukraine."
The New York Times,https://www.nytimes.com/2023/05/12/world/middleeast/turkey-election-erdogan.html,Turkey’s President Amassed Power. He Could Still Lose This Election.,"May 12, 2023","Turkey’s president, Recep Tayyip Erdogan, has tilted the political playing field in his favor over the past two decades, concentrating power in his own hands. ISTANBUL, Turkey — As President Recep Tayyip Erdogan of Turkey approaches the toughest election of his career on Sunday, he has marshaled many of the resources of the state to tilt the playing field to his advantage. But Mr. Erdogan’s grip on the country could also contribute to his undoing, if voters drop him because of his strongman ways and persistently high inflation that has left Turks feeling poorer. “The elections are not fair, but nonetheless they are free, and that is why there is always the prospect of political change in Turkey,” said Sinan Ulgen, director of the Istanbul-based EDAM research group. The close race speaks to Turkey’s complicated character. Ben Hubbard is the Istanbul bureau chief."
The New York Times,https://www.nytimes.com/interactive/2023/05/11/world/europe/turkey-earthquake-apartment-building-collapse.html,Why One Upscale Apartment Building Became a Death Trap,"May 11, 2023","6, a powerful earthquake in southern Turkey destroyed an upscale apartment complex, killing hundreds. Renaissance Residence was a testament to Turkey’s grand ambitions, a large, iconic project designed to meet the rising expectations of an expanding middle class in a rapidly developing part of the country. Across southern Turkey, the 7.8 magnitude earthquake and a second major tremor hours later killed more than 50,000 people and devastated hundreds of thousands of buildings. Renaissance was a product of a building boom throughout Turkey, a pillar of President Recep Tayyip Erdogan’s plans for development and economic growth. Over his 20 years as Turkey’s predominant politician, new apartment buildings, malls, skyscrapers and neighborhoods have sprouted across the country. Turkey Turkey Citing Turkish government data, they said the building had faced extraordinarily high levels of ground motion, which caused the land around Renaissance to behave like liquid, a phenomenon called liquefaction. “We are aware there are likely some issues with the ground motion data collected during the Turkish earthquakes,” said Christine Goulet, director of the United States Geological Survey’s Earthquake Science Center. Most buildings around Renaissance remained standing, noted Baris Erkus, a structural engineer based in Istanbul who visited the site and dozens of others after the quake. It was a stunningly big building for such a rural area, and common only in dense parts of Turkey’s largest cities, urban planners said. Construction was booming across Turkey at the time, so it was normal to get such zoning, he said. The attendees included the provincial governor appointed by Mr. Erdogan’s cabinet, later made Turkey’s national police chief. Under Turkish regulations, Renaissance had to be inspected frequently during construction. Ilkay Teltik, a member of the Istanbul Chamber of Construction Engineers who reviewed the documents, described them as “perfunctory and sloppy,” with missing dates and other key details, such as the exact locations that concrete samples were taken from. In the months since the earthquake, Turkish prosecutors have been investigating Renaissance over the collapse and deaths. The Turkish authorities are seeking his extradition. The initial earthquake hit southern Turkey at 4:17 a.m. local time."
The New York Times,https://www.nytimes.com/2023/05/11/business/kemal-dervis-dead.html,"Kemal Dervis, Who Eased Turkey’s Economic Crisis, Dies at 74","May 11, 2023","Kemal Dervis, an economist who was instrumental in leading his native Turkey out of economic crisis early in this century, and who later became the first person to lead the United Nations Development Program from a country that had received developmental aid from the program, died on Sunday in Bethesda, Md. He was 74. Turkey’s state-run Anadolu news agency said he died of an unspecified illness. Mr. Dervis had been working in various posts for the World Bank for two decades when, in early 2001, prices in Turkey began skyrocketing and the currency, the lira, plunged in value. The journalist Andrew Finkel wrote in April of that year that “Turks carry in their wallets 10-million-lira bills, the highest denominated note in the world, and after the recent debacle worth well under $10.” The crisis was said to have been set off by a disagreement between Turkey’s president, Ahmet Necdet Sezer, and prime minister, Bulent Ecevit, over the pace of anticorruption efforts. Hakan Yavuz, a political science professor at the University of Utah and an expert on Turkey, said by email. His economic policies set the basis of the major economic development between 2002 and 2020 in Turkey.”"
The New York Times,https://www.nytimes.com/2023/05/11/world/middleeast/turkey-erdogan-election-kemal-kilicdaroglu.html,Erdogan’s Election Prospects Take a Hit as a Challenger Drops Out,"May 11, 2023","With Turks going to the polls on Sunday, President Recep Tayyip Erdogan had hoped for a swift victory. Reporting from Istanbul Three days before Turks vote in crucial presidential elections, President Recep Tayyip Erdogan’s chances of securing a swift victory took a hit on Thursday when one of his challengers left the race, a move likely to benefit Mr. Erdogan’s main competitor. The withdrawal of one of the race’s four contenders also increased the possibility that the main opposition candidate, Kemal Kilicdaroglu, could obtain a simple majority of votes on Sunday, a win that would suddenly end Mr. Erdogan’s 20-year streak as Turkey’s most prominent politician. The simultaneous presidential and parliamentary elections will set the future course for Turkey, a major economy at the intersection of Europe, Asia and the Middle East, and a NATO ally of the United States. Opponents of Mr. Erdogan also view the elections as a make or break moment for Turkish democracy. “That is the real choice we seem to be facing now: going down the road to authoritarianism or switching track and going back to democracy,” said Ersin Kalaycioglu, a professor of political science at Sabanci University in Istanbul. The election could also alter Turkey’s foreign affairs. Under Mr. Erdogan, Turkey has pursued a nonaligned foreign policy that has unnerved its NATO allies. While Turkey condemned the Russian invasion of Ukraine and has sent aid to the Ukrainian military, Mr. Erdogan has pursued a closer relationship with President Vladimir V. Ben Hubbard is the Istanbul bureau chief."
The New York Times,https://www.nytimes.com/2023/05/11/opinion/turkey-election-erdogan.html,"Whatever Happens Next, Turkey Is in Trouble","May 11, 2023","Dr. Tugal is a professor of sociology at the University of California, Berkeley, who writes frequently on Turkey’s politics and society. The Turkish opposition has never been as hopeful as it is today. To judge from the polls, it really does look as if Turkish voters may end the A.K.P.’s 21-year conservative and authoritarian reign. Turkey may soon be rid of its autocratic leader, but it remains in deep trouble. Geopolitically, the European Union’s stance on Turkey’s accession has changed — more or less ruling it out — and in the wider region, American military and diplomatic hegemony can no longer be counted on."
The New York Times,https://www.nytimes.com/article/turkey-election-erdogan.html,What to Know About Turkey’s Presidential Runoff,"May 10, 2023","President Recep Tayyip Erdogan had an edge on his challenger, Kemal Kilicdaroglu, going into the critical vote on Sunday to shape Turkey’s future. Turkish voters were choosing a new president on Sunday in an election that has proved to be the greatest political challenge yet for the incumbent, Recep Tayyip Erdogan, during his 20 years as Turkey’s leading politician. Mr. Erdogan has led Turkey since 2003, when he became prime minister. More recently, critics have accused him of pushing Turkey toward one-man rule and exacerbating a cost-of-living crisis. They are backing Mr. Kilicdaroglu, a retired civil servant who has vowed to strengthen Turkish democracy and improve ties with the West. Ben Hubbard is the Istanbul bureau chief."
The New York Times,https://www.nytimes.com/2023/05/09/world/europe/turkey-election-erdogan.html,"As Turkish Vote Looms, Erdogan Loyalists Can’t Imagine Anyone Else in Charge","May 9, 2023","Reporting from Kayseri, Turkey Memis Akbulut, a cellphone salesman, listed the reasons that President Recep Tayyip Erdogan could count on his support in elections on Sunday that could drastically change the course of the country: He is charismatic, a world leader who has strengthened Turkey’s defenses and battled terrorism. The presidential and parliamentary elections are shaping up to be Mr. Erdogan’s toughest electoral fight during his two decades as Turkey’s predominant politician. Six parties are backing a joint presidential candidate, Kemal Kilicdaroglu, a former civil servant who has vowed to undo Mr. Erdogan’s legacy and restore Turkey’s democracy. Ben Hubbard is the Istanbul bureau chief."
The New York Times,https://www.nytimes.com/2023/05/05/world/europe/russia-ukraine-flag-fight.html,Russian and Ukrainian Delegates Fight Over Ukrainian Flag at Conference,"May 5, 2023","Two altercations over Ukrainian flags occurred at a regional parliamentary conference in Ankara, the Turkish capital. Scuffles have broken out between Russian and Ukrainian delegates to a conference in Turkey this week, according to videos and state media reports. Two separate altercations over Ukrainian flags occurred at the Parliamentary Assembly of the Black Sea Economic Cooperation in Ankara, Turkey, on Thursday."
The New York Times,https://www.nytimes.com/2023/05/04/world/europe/turkey-earthquake-corruption.html,"Earthquake-Proof, Not Corruption-Proof: Turkey’s Needless Deaths","May 4, 2023","Turkish families got wealthy off a construction system rife with patronage. The collapsed Guclu Bahce complex in Antakya, Turkey, in March.Credit...Sergey Ponomarev for The New York Times Ceylan Yeginsu reported this article from Istanbul, and Rebecca R. Ruiz and Nimet Kirac from Antakya, the heart of Turkey’s earthquake-ravaged region. The region along Turkey’s border with Syria was known for earthquakes, but this apartment complex was new, built to withstand disaster."
The New York Times,https://www.nytimes.com/2023/04/19/world/europe/nato-sweden-ukraine-austin.html,U.S. Defense Secretary Urges Swift NATO Membership for Sweden,"April 19, 2023","Before it can join the alliance, however, it must first win over two holdouts, Turkey and Hungary, since all NATO members have to agree to a nation’s inclusion."
The New York Times,https://www.nytimes.com/2023/04/16/world/middleeast/turkey-elections-erdogan-kilicdaroglu.html,"Taking On Erdogan, Turkish Opposition Leader Banks on Everyman Appeal","April 16, 2023","ISTANBUL — The main opposition candidate aiming to unseat President Recep Tayyip Erdogan in elections next month has pledged to undo the legacy of the longtime Turkish leader and focus on strengthening democracy, easing a cost-of-living crisis and battling corruption. The presidential and parliamentary elections set for May 14 could drastically reshape Turkey, one of the world’s 20 largest economies and a NATO ally of the United States, not least because opinion polls suggest Mr. Erdogan is more vulnerable at the ballot box than at any other time in his 20 years as Turkey’s predominant politician. Devastating earthquakes in February, which killed more than 50,000 people in Turkey, stirred anger at the slow response and raised questions about whether the government’s failure to curb lax building practices increased the death toll. Ben Hubbard is the Istanbul bureau chief."
The New York Times,https://www.nytimes.com/2023/04/12/opinion/biden-foreign-policy-china-russia.html,The World Could Move Toward Russia and China,"April 12, 2023","Putin’s regime just convened a peace conference with Syria and Turkey and Iran, in the hopes of stabilizing its own position in Syria while sidelining the United States and its Kurdish allies."
The New York Times,https://www.nytimes.com/2023/03/30/world/europe/finland-nato-turkey.html,Finland Clears Last Hurdle to Joining NATO,"March 30, 2023","Finland’s entry into the military alliance after Turkey formally signed off is a significant defeat for President Vladimir V. The Turkish Parliament cast the last vote needed for Finland’s entry into NATO, meaning that the alliance’s border with Russia will double."
The New York Times,https://www.nytimes.com/2023/03/30/arts/met-museum-statue-seized.html,The Headless Statue of a ‘Roman Emperor’ Is Seized from the Met,"March 30, 2023","Investigators said there was evidence that the bronze, on loan to the museum and valued at $25 million, had been stolen from Turkey. The investigators who seized the statue said it had been stolen from Bubon, an archaeological site in southwest Turkey, in the 1960s. The statue of the emperor, which was on loan to the Met from a Swiss lender, is one of three items from the museum that are being returned to Turkey."
The New York Times,https://www.nytimes.com/2023/03/29/insider/after-earthquake-a-turkish-journalist-debates-leaving-home.html,"After Earthquake, a Turkish Journalist Debates Leaving Home","March 29, 2023","For a reporter based in Adana, Turkey, the magnitude 7.8 earthquake in early February made her consider leaving her home and family behind. Nimet Kirac is based in Turkey and has been reporting for The Times since 2019. 6, a powerful tremor in Turkey tore millions of people from their sleep. He was in our apartment in Adana, a city in southern Turkey where we lived with our three dogs. News channels were reporting that a magnitude 7.8 earthquake had struck southern Turkey, and that the damage was already catastrophic."
The New York Times,https://www.nytimes.com/2023/03/25/science/archaeology-ancient-rome-tomb.html,"In a Roman Tomb, ‘Dead Nails’ Reveal an Occult Practice","March 25, 2023","Recently, archaeologists excavated an unusual set of talismanic nails from a mountaintop necropolis on the outskirts of Sagalassos in southwestern Turkey."
The New York Times,https://www.nytimes.com/interactive/2023/03/24/opinion/turkey-earthquake-photos.html,"She Needed ‘Something, Anything, of Theirs to Go On Living.’ She Found Nothing.","March 24, 2023","I was in the car on my way from Istanbul to Kyiv for work when I heard the news. It was well past midnight in early February, and a report on the radio said that an earthquake had hit Turkey, inflicting major destruction across 10 different provinces, my ancestral home of Adiyaman among them. My father had left Adiyaman in his youth to start a company in Istanbul. A week later, I drove to Turkey. My uncle works at the nearby Mount Nemrut National Park — one of Turkey’s most famous historical sites — and he took me there early one morning. Photographs like this are everywhere in Turkey — the memories of the more than 13 million people who live in the earthquake zone, unceremoniously scattered among the rubble. Sabiha Çimen is an award-winning photographer from Turkey whose work focuses on women and Islamic culture."
The New York Times,https://www.nytimes.com/interactive/2023/03/22/world/middleeast/turkey-earthquake-antakya.html,See One Historic Turkish Street Before and After the Earthquakes,"March 22, 2023","Across Turkey, more than 50,000 people have died and more than 1.5 million people have been displaced. Among the places that are now gone and may never be restored are: the Antakya Protestant Church; the Greek Orthodox Church of Antioch; Antakya Synagogue; and Habibi Neccar Mosque, which is one of the first mosques in the Anatolia region, an area that spans most of Turkey. Turkey Turkey Turkey Turkey “We have a long road ahead of us,” said Deniz Ozturk, a restoration expert and volunteer working on the ground in Antakya. De Giorgi, Florida State University; Tugce Tezer, Mimar Sinan Fine Arts University, Department of Urban and Regional Planning; Zeynep Ahunbay, Istanbul Technical University; Alper Sener, videographer; Turkish Ministry of National Defense; Cultural Inventory Map (damaged historic buildings); Hatay Culture Inventory, Vol. Bedel Saget and Anjali Singhvi reported from Antakya, Turkey."
The New York Times,https://www.nytimes.com/2023/03/17/world/europe/turkey-erdogan-finland-nato-sweden.html,"Turkey’s Erdogan Finally Endorses Finland’s NATO Bid, but Not Sweden’s","March 17, 2023","With a difficult election coming in May, the Turkish president keeps insisting that Sweden is harboring alleged Kurdish terrorists and other dissidents. BRUSSELS — President Recep Tayyip Erdogan of Turkey gave the go-ahead on Friday for Finland’s application to join NATO, removing a significant hurdle for the Nordic nation’s bid to join the alliance but leaving its neighbor, Sweden, on the sidelines for now. “We decided to start the ratification process in our Parliament for Finland’s membership,” Mr. Erdogan said at a news conference in the Turkish capital, Ankara, adding that he would like the vote to take place before elections in mid-May. The leaders had both telegraphed that the announcement was forthcoming, with Mr. Erdogan saying this week that Turkey would “keep our promise.”"
The New York Times,https://www.nytimes.com/2023/03/17/world/europe/turkey-finland-nato.html,Turkey’s Erdogan endorses Finland’s NATO bid.,"March 17, 2023","Turkey announced on Friday that it would move to ratify Finland’s application to join NATO, clearing a significant hurdle for the Nordic nation’s bid to join the alliance but leaving neighboring Sweden on the sidelines for now. “We decided to start the ratification process in our Parliament for Finland’s membership,” President Recep Tayyip Erdogan of Turkey told a news conference, saying he hoped the vote would take place before elections in mid-May. The announcement came as Finland’s president, Sauli Niinisto, met in Ankara with Mr. Erdogan. The leaders had both telegraphed that the announcement was coming, with Mr. Erdogan saying this week that Turkey would “keep our promise.”"
The New York Times,https://www.nytimes.com/2023/03/15/world/middleeast/black-sea-ukraine-war.html,Why the Black Sea Is a Flashpoint Between Russia and the West,"March 15, 2023","ISTANBUL — If you had to rank the spots around the globe where the militaries of the United States and Russia could physically run into each other, the Black Sea would probably be near the top of the list. Istanbul TURKEY Istanbul TURKEY Three of those countries, Turkey, Romania and Bulgaria, are members of NATO, while others, like Ukraine, are friendly to the alliance, which has long considered the Black Sea essential to its efforts to contain Russia."
The New York Times,https://www.nytimes.com/interactive/2023/03/13/world/middleeast/antakya-damage-assessment.html,Thousands of Buildings Collapsed in One Turkish City. Thousands More May Have to Come Down.,"March 13, 2023","Aerial imagery from the Turkish government shows astonishing destruction in Antakya near where a 7.8-magnitude earthquake struck on Feb. A major effort to modernize and reform Turkey’s seismic code was undertaken in 1998, but many buildings in Antakya were built before the update. Turkey TURKEY TURKEY TURKEY TURKEY 6 earthquakes are from the Turkish Ministry of National Defense."
The New York Times,https://www.nytimes.com/2023/03/12/world/middleeast/earthquake-turkey-missing.html,"With Fingerprints, DNA and Photos, Turkey Seeks Families of the Missing","March 12, 2023","Our reporters traveled to the quake zone in Narlica and other locations in Turkey to interview families searching for relatives, as well as some of the officials involved. When a powerful earthquake struck southern Turkey last month, a lawyer concluded that her relatives had been buried in the rubble of their collapsed apartment. Five weeks after a 7.8-magnitude earthquake and a powerful aftershock struck southern Turkey, killing 47,000 people, many others remain unaccounted for, adding ambiguity to the temblor’s complete toll and leaving families in an agonizing limbo. The Turkish authorities have provided scant information about how many people are missing, making the scope unclear."
The New York Times,https://www.nytimes.com/2023/03/10/opinion/erdogan-turkey-earthquake.html,‘The State Failed These People. They Didn’t Have to Die Like This.’,"March 10, 2023","ADIYAMAN, Turkey — Beneath each fresh mound in this rapidly expanding graveyard lies a tragedy. It is a refrain I heard over and over in the week I spent traversing southeastern Turkey last month. The country is struggling to recover from an earthquake whose wrath defies superlatives: 50,000 dead in Turkey and Syria and countless families homeless. The World Bank estimates that the quake caused $34.2 billion in physical damage in Turkey, or roughly 4 percent of the country’s G.D.P. Turkey’s government, led by the increasingly autocratic President Recep Tayyip Erdogan, has tried to portray the unbearable losses as the inevitable result of a biblical catastrophe that no one could have prepared for."
The New York Times,https://www.nytimes.com/2023/03/06/world/middleeast/erdogan-turkey-election-kilicdaroglu.html,A Rival for Erdogan Emerges as Opposition Parties Pick a Candidate,"March 6, 2023","Kemal Kilicdaroglu, the head of Turkey’s largest opposition party, and his allies are looking to unseat President Recep Tayyip Erdogan, who they say has damaged the country’s democracy. ISTANBUL — A coalition of parties seeking to unseat President Recep Tayyip Erdogan of Turkey anointed a veteran opposition politician on Monday as its presidential candidate just two months before elections that could drastically alter the country’s political and economic trajectory. The candidate, Kemal Kilicdaroglu, the head of Turkey’s largest opposition party, represents diverse political forces that have vowed to reverse what they call Mr. Erdogan’s erosion of democracy as he has consolidated power during two decades as the country’s paramount politician. At stake in the simultaneous presidential and parliamentary elections, which Mr. Erdogan has said will be held on May 14, is the economic future of Turkey, one of the world’s 20 largest economies. In the last year, Turkey has played a key role in diplomacy surrounding the Russian invasion of Ukraine, with Mr. Erdogan meeting frequently with other NATO heads of state as well as with President Vladimir V. Whoever wins Turkey’s presidential race will be charged with fixing the economy, which left Turks struggling with inflation as high as 85 percent last year, and overseeing the government’s response to a powerful earthquake that struck the country’s south on Feb. Mr. Erdogan, who is seeking a third presidential term after a long stint as prime minister, has billed himself as the best person to lead Turkey into its second century, a reference to 2023 being the 100th anniversary of the foundation of modern Turkey after the collapse of the Ottoman Empire."
The New York Times,https://www.nytimes.com/2023/03/01/world/europe/finland-nato-sweden.html,"Finland on Cusp of Joining NATO, but Maybe Not With Sweden","March 1, 2023","The Nordic partners wanted to join together, but with Turkey holding up Sweden’s application, Helsinki will reluctantly enter alone to ensure its security. BRUSSELS — Finland’s Parliament on Wednesday overwhelmingly passed all the legislation necessary for joining NATO, subject only to the ratification of its bid by the Parliaments of Turkey and Hungary. Finland and Sweden had pledged to enter the alliance “hand in hand,” but Sweden’s application has been held up by Turkey. So if Turkey and Hungary soon approve the Finns’ application, as is expected, Finland will join NATO even without its Nordic partner. Turkey has indicated that it may split the applications, having little difficulty with Finland but arguing that Sweden needs to do more to satisfy Ankara’s demands for a tougher stance against terrorism and Kurdish separatists. Turkey also wants some Kurds extradited from Sweden to face terrorism-related charges."
The New York Times,https://www.nytimes.com/2023/03/01/world/middleeast/turkey-earthquake-elections.html,"Quake Will Not Delay Elections in Turkey, President Says","March 1, 2023","ADANA, Turkey — President Recep Tayyip Erdogan made clear on Wednesday that he does not intend to delay crucial elections in Turkey because of last month’s devastating earthquake, saying they would go ahead as previously announced on May 14. It was the first time the Turkish leader has publicly mentioned a polling date since the catastrophic quake on Feb. The quake ravaged a large area of southern Turkey and northern Syria, killing more than 51,000 people so far. The vast destruction caused by the 7.8-magnitude temblor and a powerful aftershock have posed a new political challenge for Mr. Erdogan, Turkey’s paramount politician for two decades, while drastically complicating the logistics of holding elections with so many communities in ruins. Mr. Erdogan’s popularity had sagged over the last year because of a spike in inflation that ate into the budgets of Turkish families. Ben Hubbard is the Istanbul bureau chief."
